mp-1,0.038769612068965564
mp-1000,-1.7923372100000003
mp-10003,-0.35301383083333465
mp-1001,-0.7682356182533331
mp-10010,-0.5396881919999998
mp-1001011,-2.7861683315625
mp-1001012,-1.9677979053571428
mp-1001015,-2.0452411427380963
mp-1001017,-0.5333584813392857
mp-1001021,-1.5098783880059525
mp-1001023,0.846411719999999
mp-1001024,-2.265640312500001
mp-1001082,-0.4792933935000008
mp-1001113,0.4879005875000004
mp-10015,-0.33779028750000073
mp-1001571,-2.28230765175
mp-1001602,0.20552898076923043
mp-1001612,-0.8006093774999989
mp-1001613,-0.6086244374999996
mp-1001785,0.018646965714285813
mp-1001787,-0.15921668416666623
mp-1001788,-0.020860104285713783
mp-1001789,0.5309696249999991
mp-1001824,1.4235555499999997
mp-1001827,1.21977416
mp-1001831,0.2137110050000004
mp-1001833,0.03738703500000007
mp-1001834,-0.9486973661900002
mp-1001836,-0.14044328982758625
mp-1001837,0.24037113071428617
mp-1001843,-1.0468433142857148
mp-1001844,-0.9918570211899995
mp-1001914,-0.23805886833333378
mp-1001918,0.39924893499999925
mp-1002063,-0.7575158587499994
mp-1002069,-1.607634579981667
mp-1002104,-1.1825530825000001
mp-1002106,-0.6300913800000005
mp-1002114,-0.22997116930999972
mp-1002115,-0.8333678549999997
mp-1002122,-0.9055630850000007
mp-1002164,0.43476253499999995
mp-1002165,1.2680853350000003
mp-1002197,0.7209991488100007
mp-1002206,0.5371230525000001
mp-1002221,-0.4007698693099999
mp-1002222,0.9591881638100004
mp-10025,-0.4056556708333332
mp-10026,-1.1776140149999996
mp-10032,-0.08705378833333317
mp-10039,-0.14691235700000008
mp-10044,-0.01923329416666686
mp-10045,-0.9985967768749999
mp-1004524,0.23428657927600013
mp-1004525,-0.22762003794871732
mp-10046,-0.5347255737500003
mp-1004756,-0.20622783769230707
mp-1005,-0.5846597805357137
mp-10056,-0.4211837302777776
mp-1005689,-0.21985682500000003
mp-1005690,-0.7716486331746027
mp-10057,-0.6156958840000002
mp-1005719,0.3997168078124993
